maid,home_lat,home_lon,n_night_pings,n_total_pings
163851a0-f97e-4a15-84ad-90c1901da241,-7.7625,110.4025,8,36
1659b6e9-c0a1-42a5-8d73-228427b29f78,-7.7475,110.3875,4,10
1666c478-c46a-4bf4-9963-d3fb7c539ebe,-7.7425,110.3475,1,14
166bf842-f842-3272-d3af-e92cf99ed761,-7.7675,110.4325,1,18
16775e04-5e04-90c5-385a-9149fed276fd,-7.7475,110.3725,15,53
1680b272-bc97-4201-bfed-8776aed1a611,-7.7575,110.3925,6,30
16ba9a6f-d66e-4b33-82bc-424a6c7d3dc6,-7.7475,110.3975,241,1408
16c17a7a-741c-47ee-bc2a-6fdcc15003d9,-7.7625,110.3925,1,3
16c34884-4884-83a3-8886-7c00d5934247,-7.7525,110.3975,14,14
16cc430a-430a-1361-4f45-31bab02600aa,-7.7625,110.3425,133,745
16ed2a58-2a58-1b52-85b4-fcc02deac957,-7.7525,110.3725,12,24
16f9a275-f870-49df-b044-4dfef02ce33b,-7.7425,110.3725,1,10
1707c64f-c64f-ad11-c615-cfa8b0f898cd,-7.7575,110.3875,11,54
17295fa4-5fa4-7d11-1159-19375a83a3d1,-7.7525,110.3825,1,13
175a087a-8e7e-436c-8bc2-c873c2ea6651,-7.7575,110.3975,14,38
175eaa89-c7ab-4190-a231-236c7b5afc2a,-7.7625,110.4225,48,114
1760634a-634a-41d7-5594-a3475ef71c56,-7.7475,110.3725,1,5
176de385-971d-40dc-b2a8-92dc9707d8dd,-7.7575,110.4275,109,1121
178b2329-6b3e-4eef-95e4-35d38346c5c5,-7.7475,110.3525,7,38
178eb761-b761-ae20-1fe4-afd84e89eb71,-7.7525,110.3825,7,7
1796e84c-8ac2-46e6-93fb-b7e8399f0d25,-7.7625,110.4125,131,994
17cf3a15-3a15-f414-fa9a-f4c3bbf08232,-7.7575,110.3625,6,89
17d0f3c3-f3c3-1606-a13e-b5391f384d2d,-7.7575,110.4175,171,569
180651f2-c5b6-46e4-b320-f920b29704e3,-7.7575,110.3875,20,37
18215b8b-fa8a-4c4f-8bc8-b573c5cf6045,-7.7625,110.3775,33,308
1827a2bc-abe0-40e0-9e10-2bfac2bcb9f3,-7.7475,110.3425,281,1192
18508f09-8f09-f93a-5c37-291891a6cb6e,-7.7625,110.3975,5,53
1868bb1a-bb1a-1014-eaf9-8a9d95e1536e,-7.7575,110.4325,292,1055
1876de67-de67-a291-7ac3-b0819811ac8f,-7.7425,110.3975,20,85
187f0453-8aef-4428-87a5-28f43bf294d2,-7.7425,110.4325,2,27
1880442f-442f-33ed-a39d-328a6c59d4bb,-7.7575,110.4075,2,5
18943691-afad-48b2-9639-8021885bece2,-7.7675,110.3525,6,36
18b7aacb-e25d-4f70-9aed-8c609da3b09c,-7.7575,110.3775,113,161
18bad45f-a8bb-4bd3-a0a0-94db8b217ae4,-7.7425,110.3725,28,34
18ca58d0-58d0-f98f-d7d4-3f87f6510b63,-7.7425,110.3475,8,86
18f7f806-45bc-4b2d-9dbf-b2cbe592dafa,-7.7625,110.4225,13,106
190a2d01-884a-403c-1747-d235ff8ffe70,-7.7575,110.3825,36,117
1927fea8-fea8-eaee-c66d-8fb489bc8d9e,-7.7575,110.3775,168,1447
19482261-2261-7699-7159-d0c20a6d5350,-7.7625,110.3975,4,18
194c4cfa-4cfa-70a6-78a3-c1775873abeb,-7.7425,110.3625,7,262
195c8831-6a53-41af-8058-4bbd763521cd,-7.7675,110.3875,127,869
197f0d81-3524-4169-8688-b410f94953e8,-7.7575,110.3425,164,662
19834c55-4c55-192e-196f-0c9fd2da73a3,-7.7675,110.4325,10,14
19859aad-ef75-4e15-b66b-9cc34a4f50fa,-7.7625,110.4225,81,114
199c5948-5948-468b-be0c-5dacdb2ab7e9,-7.7525,110.3725,3,9
19b9db92-05b1-491a-ac65-178eb6b9f79f,-7.7625,110.4175,177,665
19c668c1-68c1-d051-758c-8b746510ec54,-7.7625,110.4275,1,7
19f1da9f-0e7e-4f0b-b429-2fa80a4f6abd,-7.7425,110.3575,302,1164
19f5a4a6-d82b-4fbe-a3fc-a15cae5aa921,-7.7675,110.3425,1,10
19ff3e66-3e66-aac4-4a69-416500508e34,-7.7575,110.3875,1,2
1a0b1ce3-d2b4-4d54-8596-36da84c98734,-7.7625,110.3875,741,3007
1a106877-8114-4697-becd-dbbdda72a90d,-7.7625,110.4225,1,11
1a4afd65-d6eb-424a-8460-31324bee4b1d,-7.7525,110.3625,1,48
1a4be02c-e02c-da78-f68b-e751e3f4df69,-7.7625,110.4175,4,18
1a4ff3b9-e271-4121-875e-ea7bb8e3be29,-7.7625,110.3775,2,50
1aa2d126-5b10-429c-b862-79e5f8ea85f9,-7.7575,110.3975,2,27
1b074c61-a050-4fef-8c98-1ffa1c0cabaa,-7.7475,110.3825,11,67
1b469fb1-9fb1-161d-f748-2c610ac019f3,-7.7575,110.3825,3,11
1b48d403-d403-1890-afde-979e182dde37,-7.7475,110.3425,1,44
1b4c9958-d51a-4c2c-988a-43567c99b327,-7.7425,110.3475,6,8
1b4df974-6fd0-48e8-bee6-2d8702a10aaf,-7.7625,110.4125,5,154
1b58b800-73a0-4537-a6ca-9c49d43f179b,-7.7525,110.3625,1,145
1b5ef41e-e5c1-4369-8825-b3c000f24f89,-7.7625,110.4225,8,27
1b64cd7f-cd7f-c3ec-6773-d2a59bccb96f,-7.7625,110.4075,2,148
1b72c260-c260-4612-7ceb-17208c6ef04d,-7.7475,110.3775,37,220
1b8f3bc2-3bc2-dcf2-24b2-11ce54d6b97a,-7.7525,110.3775,1,217
1b98fbdc-c560-4be4-be86-7120bb5b0e17,-7.7625,110.3975,72,741
1b9c5815-5815-b63d-e33f-4493e1c9a9fb,-7.7575,110.4125,5,13
1b9df01d-ca50-49d1-8900-5669673096a2,-7.7475,110.3675,11,45
1bb28a52-8a52-6aca-ae4d-f43aeef7f4c8,-7.7475,110.3825,168,318
1bc0fb0c-68c0-40c9-8ed4-ed9072d7d7cf,-7.7525,110.4025,1,27
1bcbc0f3-6faa-4090-292a-a7c2ed3579fb,-7.7575,110.3875,36,71
1bde8ed8-8ed8-ce70-922f-e10ebc3557c4,-7.7425,110.3575,72,398
1be1ba8d-d22e-43e3-89c9-a0226c9925af,-7.7625,110.4125,5,53
1c05c89f-aa1b-4601-bf1a-429fe3b0a514,-7.7625,110.4175,396,1602
1c0e24bc-00a3-4e21-982a-03d5137bc4fd,-7.7425,110.3575,35,147
1c1c53c7-53c7-2cfc-fa68-0a5e5382381b,-7.7575,110.4025,4,144
1c23275e-845f-4101-b479-0069cc202820,-7.7675,110.4025,19,43
1c3717a9-17a9-76cf-7472-9fdd9bd39363,-7.7475,110.3775,5,7
1c37a44e-03d4-44e7-9c9f-01b1dcdc20d8,-7.7575,110.3925,4,4
1c5bf05a-265a-45f8-97f4-d44b2e77c9bd,-7.7525,110.4125,29,82
1c60c0cc-c0cc-5a78-605c-b8837a04637d,-7.7425,110.3475,54,203
1c6d4826-4826-8ab7-83d1-da6e69ae18aa,-7.7675,110.3675,1,11
1c79cf51-4ae2-4080-bbf6-c2fde9a7121b,-7.7625,110.4175,2,18
1c7ee923-cc85-422f-994f-3c7f5359c1c7,-7.7575,110.3725,11,101
1c9c6f65-cc30-4040-9c31-b8877f654f60,-7.7475,110.3825,2,4
1c9f395b-6225-4292-87b1-c1dfc3d2da8d,-7.7625,110.3975,84,234
1ca2ce18-bc6b-4cac-9aa4-eef4a0148a9e,-7.7575,110.3825,15,50
1cb8e55f-ae5a-4855-928e-3c823f5a74ca,-7.7625,110.3975,18,48
1cbf9987-c730-43bf-96f2-ddca0f28ff17,-7.7525,110.3825,12,49
1cdd12d2-474d-4e1f-916a-49b5084498a3,-7.7675,110.3425,39,754
1cf5bfe7-a3d3-4708-8088-d28fbb3b95da,-7.7475,110.3625,19,73
1cfe0665-0665-0c87-35bf-81477aeafcd0,-7.7625,110.3675,6,67
1cfe4ad0-4ad0-5af9-09c6-00d24ebaee59,-7.7575,110.3975,10,681
1cfe784a-822f-41d4-93f1-d6fd6d93bc47,-7.7425,110.3575,7,53
1d04e825-e825-7a55-713e-fe592432ca6e,-7.7575,110.4125,157,740
1d0d895e-1263-4d8f-a498-8f6c1b4df38c,-7.7525,110.3625,66,197
1d176e48-7bd4-49ff-bda6-f6969457fd32,-7.7525,110.4225,235,1413
1d1fd064-47a3-4cab-9abf-60decee8283b,-7.7625,110.4125,3,67
1d26e1c3-e1c3-6a2b-6670-1cd678f92412,-7.7625,110.4175,167,756
1d2a7a48-7a48-02de-7e16-a07ef9aea498,-7.7475,110.3575,1,10
1d6e88fa-f65d-4958-8f5e-619119e38820,-7.7575,110.4325,4,40
1d75ac95-ac95-5f40-e605-c4bc761b5637,-7.7525,110.3425,132,622
1d9920aa-8558-4c66-94e7-e245548d4cdd,-7.7475,110.4125,7,39
1db09da8-5d8a-45ae-be77-0165611e3828,-7.7625,110.3625,3,35
1dc981c0-e8d6-4af6-9a84-c861f74cf585,-7.7625,110.4125,78,262
1dd5792b-5327-4fa9-bf19-64a3ba94805f,-7.7575,110.4025,1,41
1de2a4c2-a4c2-406f-11e1-7da6b0d7768a,-7.7575,110.3775,3,4
1dea8c42-a18c-4c12-ba2e-272629bc1cdb,-7.7675,110.4225,3,5
1df31269-1269-88d2-d110-79961f5489f7,-7.7625,110.4125,2,25
1e193c6b-3c6b-7b7e-7249-8efb0c92ff92,-7.7525,110.3825,67,1220
1e1d868f-9b3f-4c6e-82d0-2b1bb51982b5,-7.7625,110.4125,16,37
1e1eb20c-b481-4835-9666-83f9dff3ca98,-7.7575,110.3825,2,16
1e3c256b-6784-418e-81ba-4bcdbbb2edca,-7.7475,110.3625,4,6
1e5a51f4-2bdb-405c-970d-92308aced3d9,-7.7525,110.3625,13,88
1e629cae-d111-426a-ad7a-eede82640500,-7.7625,110.4325,18,36
1e634ab0-4ab0-736c-772d-ba821afe9184,-7.7475,110.3825,141,620
1e82e044-8e74-4476-8688-73712654f4b0,-7.7575,110.4025,2,17
1e8fc966-36aa-4cf3-866d-d843adb15d1a,-7.7575,110.4325,182,315
1ea1a48c-2269-44b3-8f6f-5e28603ca0b9,-7.7625,110.3625,8,33
1eab5333-5333-23f1-c921-44c0a69a4189,-7.7575,110.3975,4,4
1eb14188-4188-0899-bbdc-4fe7586aaea9,-7.7475,110.3725,174,445
1eb1751e-751e-4dce-8ba7-c1e7368dc127,-7.7525,110.3625,6,75
1eb1b5fa-06ca-4899-9d67-e3e1b659bac6,-7.7525,110.3625,8,25
1ef47de3-7de3-6574-1dc4-2cd7db1de01f,-7.7475,110.3625,2,40
1f00ec3d-9194-47eb-ba19-87a54af49e12,-7.7575,110.3725,108,407
1f0a79fb-1185-4bab-98b6-fa8b5869fe9e,-7.7475,110.3975,217,1338
1f1b4dc0-4dc0-f54d-9909-0c64df114984,-7.7575,110.3875,6,49
1f26ffdc-ffdc-49da-b5e9-97aa69198f83,-7.7475,110.4075,150,943
1f30b8e7-cb25-47bd-a423-2e3de0357ed3,-7.7475,110.4175,3,6
1f339829-32d0-4566-acf8-ffdaeb1cd6f5,-7.7575,110.3975,2,8
1f34de22-4567-45c3-9c51-e102d1b7850d,-7.7425,110.3725,1,15
1f643df0-3df0-1c7d-8e8c-ad6f25b92d8a,-7.7525,110.3725,25,60
1f6978ba-27f7-464f-95e5-6831a1aa724e,-7.7475,110.3725,3,6
1fc75c24-41bb-41dc-11d1-aeda0a8c0b63,-7.7575,110.3825,55,206
1fd6bebc-8772-4158-bcef-55d1d5e14628,-7.7575,110.3975,271,1087
200b36fc-6401-4ddf-810f-b7f82cf66aa8,-7.7625,110.3975,3,5
20137296-aca1-46d6-9e48-ad85cfee966d,-7.7575,110.3975,1,4
2046a843-5ecd-4e25-95ea-05d43480e93a,-7.7575,110.3625,4416,16224
20515591-5591-1c65-5c06-709f63d6a66c,-7.7475,110.4175,1,30
206163d0-5d90-4cae-90c5-906dbc3cae37,-7.7525,110.3975,13,67
206a4a39-4a39-df80-831f-862638902faa,-7.7525,110.3725,1,4
2095645f-645f-244b-58c8-3f94af37674b,-7.7475,110.4175,180,562
20a093ac-93ac-5990-4490-acea29195758,-7.7525,110.3875,4,72
20ae2f27-0ec2-4952-9028-78982d00d232,-7.7625,110.4225,318,1390
20d614dd-53fb-42e0-b991-6ee3222047b8,-7.7525,110.3625,4,122
20d962fa-24aa-436a-8f23-1e5ec4548f6c,-7.7675,110.4175,3,3364
20e1ee2f-3448-4404-bafa-feb5e8878915,-7.7475,110.3625,2,14
2108d4d2-a89b-4249-8e41-9b5c31f83313,-7.7675,110.3875,2331,9358
210d40d7-2ba2-48c5-8d73-a1c336e51134,-7.7425,110.4075,72,237
21506760-6760-0e85-5243-476fc45cc368,-7.7675,110.4075,41,264
2166bfdc-5039-46c4-b5f9-d5e153aea328,-7.7425,110.3975,1,7
217b71a4-71a4-7ce4-37ed-2983afb867d0,-7.7425,110.3925,354,2137
2193ab78-ab78-a370-564e-53cd6015a858,-7.7425,110.3475,2,2
21961971-3067-426e-a8bb-797c68acada6,-7.7525,110.3725,4,200
219883d9-0365-41a8-ae72-a2b7aeacc5be,-7.7625,110.4125,13,13
21a3c546-6eba-40df-a98f-60ecb2f963c9,-7.7425,110.3875,1,8
21af3056-3056-e8f1-9ff3-f2f6bacd519e,-7.7625,110.3925,2,17
21b742f9-2b44-4697-b5b7-b9e9e4fbd70c,-7.7575,110.3925,29,36
21b798fe-98fe-75ee-6246-5d7b32349bc0,-7.7425,110.3925,1,68
21c61702-86d7-48a9-889c-7b2406c1182f,-7.7575,110.3675,26,66
21cf792d-0a20-41fb-b8bb-7b0ff7148102,-7.7625,110.3925,1,99
21d016a2-b6f0-458e-a218-235d5a9e9177,-7.7475,110.3725,2,3
21d9ea6b-ea6b-77d3-50f6-c79d95a81fc0,-7.7575,110.3625,23,45
21f3ed22-747e-472c-91c9-490fd2622c3b,-7.7625,110.3975,94,289
21fc13c9-13c9-6321-cd55-5cc24a9f6e78,-7.7425,110.4225,2,38
220ac60e-e841-4e60-9867-bda415af9573,-7.7525,110.4225,45,265
22152988-5f47-4ed4-a332-86c376100323,-7.7575,110.3975,2,5
22245f8f-5f8f-0a45-dd7d-966e1b09f79a,-7.7575,110.3625,57,413
222ce658-9132-4c9e-a352-73d9118ceb2f,-7.7575,110.3925,1,1
222e5103-69b5-46e6-9c22-6234afbba6f1,-7.7525,110.3975,72,347
227a545a-c314-492b-8333-f7d8fa2b838f,-7.7675,110.3525,2,138
227ba715-a715-f2a2-a0a1-a2eb07397558,-7.7425,110.3625,12,54
228e2053-98df-40a3-9688-46089b430e6e,-7.7575,110.3925,2,56
229465cc-33ef-4108-a71a-5c30fb6ffc7b,-7.7525,110.3725,1,9
229fe002-9611-4089-87f9-d3ebf73387c5,-7.7575,110.3925,31,163
22b5555a-555a-faab-cc07-3ee0a9fc6081,-7.7475,110.3925,9,81
22c32c06-cefa-493d-bfe4-dd75a5a12f98,-7.7475,110.4175,312,1245
22d87d2a-7d2a-52d3-29ff-c028f271c9e0,-7.7575,110.4175,25,85
22ee42f6-42f6-9198-e24c-b65a70308cc8,-7.7625,110.3675,125,674
23059f2c-0c0e-41d2-a883-b1b0c6d45600,-7.7525,110.4025,8,40
231f1235-1235-4ddf-905e-3946c61655d9,-7.7625,110.3975,30,240
2320a8b6-a8b6-3fbe-747b-d2a8dd55c1c7,-7.7425,110.3925,494,3517
23348668-8668-ef29-aead-bae4f6972870,-7.7475,110.3725,6,20
23460cd7-0cd7-95d0-411e-7cf39a06593e,-7.7425,110.3725,11,56
236f872f-0d1a-40d4-a601-b8a4593c7b21,-7.7625,110.3775,13,65
2390304d-c79a-4418-b435-12124cdbb782,-7.7525,110.3725,48,57
23982883-b339-47a3-b64f-21370656562b,-7.7625,110.3925,1,10
23a64e95-7d64-4195-aa73-52f65f5d3012,-7.7625,110.4175,114,160
23dbfc2b-d6e1-4921-ad1d-b408a698a694,-7.7525,110.4025,23,83
24003461-3461-dee3-ee19-b0dc7c8d6ac0,-7.7625,110.4125,94,338
240c79f9-6d7d-42cc-a274-431c1c0b9eb3,-7.7425,110.3575,35,224
24111d46-1d46-5fb7-9270-f80a12c49f0c,-7.7475,110.3425,24,155
2435b5c4-b5c4-0df7-f919-afc5a24badc3,-7.7575,110.3625,86,464
243fc34f-d8a3-4296-8f9d-6053184c254b,-7.7625,110.4125,11,161
245c23ac-c15f-476d-1874-1081c5b9655e,-7.7525,110.4225,12,92
247e0eed-9a90-43fd-9c6d-246bf70e8150,-7.7525,110.3425,139,688
248c1256-fe20-49c3-9d25-1d6860c21ec4,-7.7575,110.3625,11,87
2491509b-7605-44bb-a7e7-c7f534454710,-7.7425,110.4175,40,93
24a2da6d-da6d-1f6a-898d-606d2299c26e,-7.7525,110.3725,1,9
24cbb842-6e5e-44b7-8000-a921ff6bd8c6,-7.7475,110.4125,4,109
251407ea-62c9-46ec-bfcb-78789374d371,-7.7525,110.3625,1,9
25145544-5544-c346-eb8f-b5f2e6fd95fc,-7.7675,110.4325,6,39
25193874-3874-ed15-63d4-a4174b7cd2d9,-7.7625,110.3925,13,21
2537737f-b36a-46a7-a5e3-8b37392aba1a,-7.7525,110.3725,3,5
253c2228-2228-6e94-57d4-3a18aa711552,-7.7425,110.3675,1,361
254f16bb-16bb-0c28-3f37-7e5273c7117f,-7.7625,110.3975,6,10
254f3488-3488-0963-e0b9-bf6ca0fd80b4,-7.7525,110.3775,8,142
256ecf4f-cf4f-af89-71ba-720013c7bdf4,-7.7525,110.3775,10,92
257cd15c-ad0c-4f58-8636-7021d54909a2,-7.7425,110.3525,248,248
25813867-47c8-4510-a793-0c60d68fe66e,-7.7525,110.4275,178,1559
2593b9b9-b9b9-7b00-2c53-01633b010737,-7.7625,110.3975,12,53
259cafe4-afe4-95b9-91a9-e09e07ba9298,-7.7675,110.3675,1,11
25a5f3a3-1ef5-4953-8790-53ed208f183e,-7.7625,110.4075,9,21
25a6fbd2-b6d8-413c-afc4-e466d4f8786a,-7.7675,110.4325,42,436
25ca0223-b96e-4268-9d33-f345f1ac38d9,-7.7425,110.4325,140,560
25fa47a9-f42f-48d0-84bb-216e860d01fb,-7.7525,110.3625,14,128
261afbe5-4522-4aba-8840-1f67e9b12b18,-7.7675,110.3775,5,247
26296c2e-6c2e-077d-d9ac-57e312ee2ae0,-7.7525,110.4075,40,320
262a0335-0335-373a-35f9-6e76034277d4,-7.7625,110.3725,12,22
262b12c5-12c5-4e9b-0d6c-9f451d06d4d6,-7.7575,110.3725,7,40
264db606-b606-dd8c-f57b-9eb8787913bc,-7.7525,110.3725,3,12
265b67fa-67fa-a0f3-7be9-31747102d8b9,-7.7575,110.3975,14,80
2665f632-964e-4a12-9ba8-4aced2892103,-7.7525,110.3675,1,1
266fa8ae-5fa5-432a-aa60-f699d16ad73a,-7.7575,110.3825,5,51
2674343f-b162-462b-99be-b96e90af4552,-7.7475,110.3475,11,60
267e959e-959e-ba1e-8cde-d550e14151b5,-7.7575,110.3875,3,21
268583f2-f9d1-4d79-b7f8-fffc11cba8a2,-7.7675,110.3675,1,18
269efef7-be51-45e8-af58-7571b957ebec,-7.7525,110.4025,373,3075
26b87c01-42a7-4e22-85a4-744ab43ab387,-7.7475,110.3975,137,364
26ede526-e526-93a6-8f52-79e29aa94017,-7.7525,110.3775,6,53
270bed0b-ed0b-842c-ef01-3972f898c5ce,-7.7525,110.4025,35,821
271594db-dbd4-4fb4-b260-89298ecf2e4f,-7.7575,110.4125,1,18
272d791d-21dd-4a85-9620-89fa11c5b5a2,-7.7475,110.3625,6,17
27380bd8-db22-41ea-8b5d-6cec3c2110a1,-7.7425,110.3975,97,562
273e54d2-54d2-368c-724d-9097f05b8ff6,-7.7475,110.3975,84,511
274136dd-36dd-ab11-b7bc-d678cd52d5fc,-7.7425,110.3725,4,10
274d274f-274f-b5d2-7e45-b72026348df5,-7.7675,110.4325,4,14
27683c4b-5c14-4a14-9788-9aba0a7b0b38,-7.7525,110.3775,135,233
27951e52-1e52-7e3b-6e12-86de70a9baa4,-7.7525,110.3775,6,6
27b5aba9-aba9-9c35-1435-3b3affef764b,-7.7475,110.3775,41,284
27b5b4b0-a78c-43f7-bf4b-4f01db70d190,-7.7575,110.3875,3,788
27be04eb-3441-4536-bc57-7890c61baafc,-7.7425,110.3725,2,62
27c63dd1-e0ef-445d-be3d-a5619d30ede4,-7.7575,110.3775,395,1660
27f30877-0877-2c03-d0f7-82453b421991,-7.7625,110.4125,5,49
27fbf279-f279-bd52-c9ec-f96a8dba19a2,-7.7475,110.3975,2,31
28004b7d-8def-4e01-8b73-6ee563be2a95,-7.7575,110.3725,8,39
2808a205-eab6-4a8a-a933-9e3aa9bc7200,-7.7625,110.4125,1,12
280f3a6a-6f58-47dc-b969-1d62ad727e4d,-7.7625,110.4075,1,11
281584dc-1f5d-4090-a40c-fefaf6e0d5f8,-7.7575,110.3625,2,68
2817e2c4-f409-49e0-b9b6-07c585fa92b9,-7.7525,110.3825,5,10
282109c2-6949-45f7-a1f2-70811031f596,-7.7675,110.3675,5,32
2838a400-a400-4654-ca8a-5e80ddb3998b,-7.7575,110.3825,2,6
285f5797-5797-4249-9969-357a6e16aa57,-7.7575,110.3775,2,645
28637837-646f-4636-998c-0d4c372a4a83,-7.7625,110.4175,93,858
287cf58d-f58d-b1aa-eb5d-306673833a42,-7.7575,110.3625,9,56
289d2776-2776-2804-06bc-2b4f67c3682f,-7.7525,110.3575,491,2635
28b6a983-a983-9411-283e-93d420dc4dfd,-7.7675,110.4325,6,29
28d26d12-6d12-2d22-4eb1-7131e5f500f6,-7.7675,110.3675,2,32
28eed3c5-cad3-4573-94e9-4929d5741276,-7.7625,110.4125,5,34
2905d972-caff-47b0-9b9e-7f22a2fe3f7d,-7.7475,110.3725,1,9
2907de70-de70-1fbf-c52d-35d01e60c7d1,-7.7575,110.3925,149,428
292564ad-cb84-4a56-9c64-408c52eebcb4,-7.7525,110.4025,63,234
29308b8c-f4fc-4bb1-9c54-5f4b512e306e,-7.7575,110.3925,5,5
29368a68-24f3-4ab2-92e5-3d6412081605,-7.7575,110.3975,3,20
29447a39-7443-4b61-8221-57ca86bacfc4,-7.7625,110.4125,35,238
2962cb3d-7511-459e-bb9c-330b5c1fd990,-7.7475,110.3725,37,368
297405af-f938-4a59-9edd-34200e463278,-7.7475,110.3625,3,12
29b831a0-d4d5-4979-a016-3a1d2ccd2088,-7.7425,110.3525,19,253
29c4f702-bce5-49b9-9250-0337305640a5,-7.7625,110.3625,1,8
29c65fc5-2ab4-44b5-9a01-5635d91a5f53,-7.7625,110.3675,288,1047
2a0ddd4e-f569-49db-9619-71557d3c8b1e,-7.7525,110.4075,10,81
2a104db7-e1b2-4af0-1d03-2d18ecdc0c60,-7.7675,110.4125,12,194
2a1264f7-c3aa-44e4-966b-e00f1b58ffa4,-7.7575,110.3975,7,36
2a2719c6-19c6-63ad-f8f8-14c6e45ebb27,-7.7525,110.3775,4,4
2a29b83a-b83a-1937-a178-a3105cd348a3,-7.7525,110.3625,1,4
2a46b8ad-b8ad-d4c8-25d7-c4c34d2d9c5b,-7.7475,110.3725,40,719
2a4c4a1c-a16b-466a-8842-757cbfeb385e,-7.7625,110.4225,23,85
2a4f3340-3340-88c4-3f71-e44f4cbbeecc,-7.7625,110.3775,15,1500
2a5b9341-9341-07e7-f223-943264a539e5,-7.7575,110.3875,9,30
2a736070-6070-4221-36ad-6b4f1ebc0834,-7.7675,110.3775,2,8
2a7709a2-09a2-b998-6354-b87297701784,-7.7625,110.3925,490,2031
2a8ba475-a475-c1a0-4dc3-7f341ee2e535,-7.7475,110.3925,177,1330
2a9af772-4306-4418-a7b4-d6bfd0f07767,-7.7475,110.3525,7,56
2aa2540f-9afa-40e4-bdfc-3a926a79d42a,-7.7525,110.3825,5,55
2aa35519-5519-de83-d636-04e36baca2f4,-7.7625,110.3975,17,82
2abdbb64-da50-4ac5-aa1a-51f272ff82ca,-7.7425,110.4125,24,42
2ac803d2-2d5f-4bd5-a47d-414357a85adf,-7.7625,110.4075,5,7
2b216f91-6f91-3a40-d023-2a5c38b60b3e,-7.7575,110.3975,17,44
2b435487-0deb-49e3-b0dc-fe9a58012b9c,-7.7525,110.3725,3,27
2b493f5d-94d2-48fa-97da-741fd9d071d2,-7.7625,110.3775,1,58
2b4a1511-da9b-4357-8830-7ef6052d2745,-7.7475,110.3525,6,6
2b4e5b3a-5b3a-158e-68a7-e8485112469a,-7.7625,110.3975,2,13
2b8a83c8-d650-47c5-9fc7-92b5cd92b199,-7.7625,110.4125,2,3
2b9df8c3-1468-4b08-aa0b-a7de95ab11b8,-7.7675,110.4075,12,27
2bb7e472-e472-1e47-1080-3ba6a67b5088,-7.7425,110.3475,161,626
2be8bbd9-e049-4f36-a96c-77f7107ae3ec,-7.7475,110.3725,1,24
2bf10c79-0c79-005d-ef9b-a4f49f852b71,-7.7475,110.3725,302,1303
2c3db896-b896-32cd-c8b9-c3e3886adf28,-7.7425,110.3625,1,8
2c4b175e-175e-ce05-17a8-fe5b362814ff,-7.7525,110.3725,3,3
2c4b784f-5370-47d0-b878-09b79868f7bb,-7.7425,110.3875,10,30
2c644b49-e015-499c-8cf8-43d8c1db8e7c,-7.7675,110.4225,124,828
2c69741e-8259-4d29-b129-391af5546470,-7.7575,110.3825,11,33
2c79803e-593a-4181-8819-dc9cb1a08118,-7.7525,110.3725,1,1
2c7bdd99-5b48-4c53-86f1-d96afc1f675b,-7.7625,110.4075,5,20
2cc781d8-8a40-4d61-86f2-b3826f7b8898,-7.7475,110.3825,277,1428
2ccf96e3-96e3-0856-6d4a-f9adb0662ecb,-7.7425,110.3575,98,355
2cd3d200-d200-a737-1261-0bf48e4746eb,-7.7525,110.3975,175,905
2cdc3c51-0725-4f68-ae1a-9a7efde4568c,-7.7625,110.3675,3,30
2ce7dc97-71d2-4241-81e7-ebc18053e079,-7.7575,110.3825,7,62
2cf9d51c-1255-42ae-8a3f-6e06dc1d19da,-7.7625,110.4175,14,56
2d280647-0647-8ff9-b8bc-3c33f4b21393,-7.7525,110.3825,1,39
2d3f2c21-29b2-4c43-879e-82b4ffeb1cff,-7.7575,110.3975,9,11
2d49b20b-018a-4df6-b294-268bcf67e703,-7.7625,110.3925,10,216
2d70533c-9d6a-4c58-a71b-fab9175351db,-7.7575,110.3675,13,799
2d74fdcc-fdcc-a31f-c094-d6b24519701f,-7.7575,110.3825,4,25
2df91c79-df0b-4bc8-90e8-079a2e13d8d4,-7.7625,110.3625,51,103
2df9b4e5-b4e5-e3d0-925a-a765f8943b48,-7.7525,110.3625,2,4
2e1e492b-492b-6dad-624e-756fc0edb747,-7.7525,110.3825,1,13
2e200cbb-2550-4541-84cd-1d521b1d46c6,-7.7475,110.3625,2,6
2e29fe70-fe70-4e5e-90cc-b8530b04fdfb,-7.7425,110.4125,16,30
2e51f98f-5e21-42f1-a9d8-f583e3b6763d,-7.7525,110.4275,10,48
2e628219-8219-382e-a5a9-b4a161fea42f,-7.7575,110.3975,3,13
2e641d25-8f01-4f23-9ffa-268f73461042,-7.7525,110.4075,36,231
2e644973-5b20-4531-9d03-e0a7ec20348c,-7.7525,110.3925,16,85
2e7173a3-a23b-4e8e-9029-5de29abaa4ee,-7.7575,110.3825,13,42
2e74e3d8-0783-4c58-1cf8-efe7c4049dac,-7.7475,110.3975,23,81
2e7c39fa-eb43-428b-9a10-4bd6bea2332f,-7.7525,110.3825,14,20
2e927560-2322-4517-87d0-73d1902cd2a5,-7.7575,110.3975,16,36
2e92ad4a-ad4a-b6f7-b418-338364c38a86,-7.7475,110.4175,151,915
2ea8b046-6545-43d0-a3ca-a4bef33ad780,-7.7575,110.3825,9,24
